chr	start	end	co_num	marker_den	te_prop
chr06	22500000	22550000	0	0.74	0.33418
chr06	22550000	22600000	0	0	0.06036
chr06	22600000	22650000	0	0	0.34698
chr06	22650000	22700000	0	4.92	0
chr06	22700000	22750000	0	0.2	0.14502
chr06	22750000	22800000	0	1.64	0.22208
chr06	22800000	22850000	0	7.18	0.11588
chr06	22850000	22900000	0	7.9	0
chr06	22900000	22950000	0	1.82	0.25874
chr06	22950000	23000000	1	5.5	0
chr06	23000000	23050000	0	5.02	0.20144
chr06	23050000	23100000	0	2.86	0.30216
chr06	23100000	23150000	0	8.98	0
chr06	23150000	23200000	0	7.4	0.09132
chr06	23200000	23250000	0	6.2	0.21244
chr06	23250000	23300000	0	2.96	0.479
chr06	23300000	23350000	0	5.12	0.15674
chr06	23350000	23400000	0	4.62	0.12366
chr06	23400000	23450000	0	3.18	0.17052
chr06	23450000	23500000	0	6.96	0.08706
chr06	23500000	23550000	0	4.36	0.09568
chr06	23550000	23600000	0	0.28	0.0711
chr06	23600000	23650000	0	3.18	0.11974
chr06	23650000	23700000	0	2.68	0.20592
chr06	23700000	23750000	0	5.3	0.1477
chr06	23750000	23800000	0	3.62	0.38472
chr06	23800000	23850000	0	6.94	0.10288
chr06	23850000	23900000	0	5.32	0
chr06	23900000	23950000	2	5.9	0
chr06	23950000	24000000	0	4.6	0.52796
chr06	24000000	24050000	0	5.4	0
chr06	24050000	24100000	0	6.32	0.15186
chr06	24100000	24150000	2	3.66	0.18896
chr06	24150000	24200000	1	2.12	0.18044
chr06	24200000	24250000	1	0.98	0.01044
chr06	24250000	24300000	0	0.04	0
chr06	24300000	24350000	2	2.44	0.01134
chr06	24350000	24400000	0	5.66	0.03686
chr06	24400000	24450000	0	4.28	0
chr06	24450000	24500000	0	3.58	0.06948
chr06	24500000	24550000	0	4.42	0
chr06	24550000	24600000	1	1.98	0
chr06	24600000	24650000	0	4.88	0.0352
chr06	24650000	24700000	0	4.12	0.20006
chr06	24700000	24750000	2	5.4	0.05998
chr06	24750000	24800000	0	4.2	0.27692
chr06	24800000	24850000	0	5.92	0
chr06	24850000	24900000	0	1.66	0.117
chr06	24900000	24950000	0	4.88	0.04212
chr06	24950000	25000000	0	6.6	0.22642
chr06	25000000	25050000	0	5.32	0.04314
chr06	25050000	25100000	1	6.26	0
chr06	25100000	25150000	0	6.34	0.15108
chr06	25150000	25200000	0	5.9	0.0648
chr06	25200000	25250000	0	4.4	0.07788
chr06	25250000	25300000	0	5.04	0.10684
chr06	25300000	25350000	0	5.4	0.21676
chr06	25350000	25400000	0	3.2	0.44334
chr06	25400000	25450000	0	5.66	0.08714
chr06	25450000	25500000	0	4.54	0.57132
chr06	25500000	25550000	0	6.88	0
chr06	25550000	25600000	0	3.84	0.2804
chr06	25600000	25650000	0	3.32	0.37116
chr06	25650000	25700000	0	5.82	0.09764
chr06	25700000	25750000	0	5.68	0
chr06	25750000	25800000	0	4.68	0.10054
chr06	25800000	25850000	0	1.9	0.23338
chr06	25850000	25900000	0	7.52	0
chr06	25900000	25950000	0	5.2	0.19904
chr06	25950000	26000000	0	4.88	0.23408
chr06	26000000	26050000	0	7.92	0.1168
chr06	26050000	26100000	0	6.7	0.13952
chr06	26100000	26150000	0	7.62	0.18896
chr06	26150000	26200000	0	6.2	0.08768
chr06	26200000	26250000	1	5.38	0
chr06	26250000	26300000	1	6.08	0
chr06	26300000	26350000	1	5.38	0
chr06	26350000	26400000	1	6.48	0.00438
chr06	26400000	26450000	0	8.06	0.02698
chr06	26450000	26500000	0	5.2	0
chr06	26500000	26550000	1	9.56	0
chr06	26550000	26600000	0	5.72	0.04094
chr06	26600000	26650000	2	6.66	0.0444
chr06	26650000	26700000	0	6.38	0
chr06	26700000	26750000	1	10	0.12972
chr06	26750000	26800000	0	6.48	0.04202
chr06	26800000	26850000	0	5.92	0.01924
chr06	26850000	26900000	1	7.16	0.18826
chr06	26900000	26950000	0	4.34	0.19178
chr06	26950000	27000000	0	5.72	0.15278
chr06	27000000	27050000	0	6.9	0.11276
chr06	27050000	27100000	0	7.28	0.06458
chr06	27100000	27150000	0	6.62	0
chr06	27150000	27200000	1	1.8	0.20004
chr06	27200000	27250000	0	5.24	0.12166
chr06	27250000	27300000	1	4.44	0
chr06	27300000	27350000	0	4.84	0.09044
chr06	27350000	27400000	4	0	0.18762
chr06	27400000	27450000	0	0.02	0
chr06	27450000	27500000	2	0.04	0
chr06	27500000	27550000	1	0.08	0.17942
chr06	27550000	27600000	3	7.14	0.16382
chr06	27600000	27650000	0	2.28	0
chr06	27650000	27700000	0	0.1	0.18792
chr06	27700000	27750000	1	0.02	0.04362
chr06	27750000	27800000	1	0.02	0.09606
chr06	27800000	27850000	1	2.4	0
chr06	27850000	27900000	2	4.04	0.15332
chr06	27900000	27950000	3	0.04	0.01576
chr06	27950000	28000000	1	0.02	0.11784
chr06	28000000	28050000	0	0.6	0
chr06	28050000	28100000	2	0.06	0
chr06	28100000	28150000	2	3.54	0
chr06	28150000	28200000	1	1.58	0
chr06	28200000	28250000	0	2.44	0.1065
chr06	28250000	28300000	0	2.82	0.05848
chr06	28300000	28350000	0	3	0.03864
chr06	28350000	28400000	1	6.06	0.17864
chr06	28400000	28450000	0	3.8	0.02838
chr06	28450000	28500000	0	3.52	0
chr06	28500000	28550000	0	0.14	0.07408
chr06	28550000	28600000	2	0	0
chr06	28600000	28650000	0	0.02	0.17094
chr06	28650000	28700000	0	0.28	0
chr06	28700000	28750000	0	0.02	0.21344
chr06	28750000	28800000	0	0.04	0.1666
chr06	28800000	28850000	0	0.02	0.01728
chr06	28850000	28900000	0	3.1	0.11788
chr06	28900000	28950000	0	1.84	0.08484
chr06	28950000	29000000	0	2.08	0
chr06	29000000	29050000	3	0.98	0.11796
chr06	29050000	29100000	1	0.9	0.1874
chr06	29100000	29150000	0	1.7	0.33348
chr06	29150000	29200000	0	2.38	0.06092
chr06	29200000	29250000	0	1.72	0.0845
chr06	29250000	29300000	0	0	0.45362
chr06	29300000	29350000	1	1.56	0.47424
chr06	29350000	29400000	1	4.3	0.09552
chr06	29400000	29450000	0	2.28	0
chr06	29450000	29500000	0	11.4	0.05478
chr06	29500000	29550000	0	3	0.08232
chr06	29550000	29600000	0	2.04	0
chr06	29600000	29650000	1	3.9	0.1321
chr06	29650000	29700000	1	0.76	0
chr06	29700000	29750000	3	0.02	0.22804
chr06	29750000	29800000	0	0.06	0.06406
chr06	29800000	29850000	0	1.02	0.13288
chr06	29850000	29900000	0	2.92	0.14292
chr06	29900000	29950000	0	0.02	0.2996
chr06	29950000	30000000	0	0.02	0
chr06	30000000	30050000	1	0.04	0.29604
chr06	30050000	30100000	0	0.02	0.05038
chr06	30100000	30150000	3	0	0
chr06	30150000	30200000	0	0.08	0.06666
chr06	30200000	30250000	1	0	0.26716
chr06	30250000	30300000	0	0.02	0.25684
chr06	30300000	30350000	1	0.04	0
chr06	30350000	30400000	0	0.02	0.17982
chr06	30400000	30450000	2	0.14	0.356
chr06	30450000	30500000	4	0.28	0.12096
chr06	30500000	30550000	0	1.66	0
chr06	30550000	30600000	0	0.88	0
chr06	30600000	30650000	0	0.02	0.00894
chr06	30650000	30700000	0	0	0.01202
chr06	30700000	30750000	0	0.06	0.07392
chr06	30750000	30800000	0	2.58	0
chr06	30800000	30850000	0	0.04	0
chr06	30850000	30900000	0	0.02	0
chr06	30900000	30950000	0	0.08	0
chr06	30950000	31000000	0	0.04	0
chr06	31000000	31050000	0	0.06	0
chr06	31050000	31100000	0	0.02	0.0346
chr06	31100000	31150000	0	0.02	0
chr06	31150000	31200000	0	0.1	0.01938
chr06	31200000	31248787	0	0.020497264	0.166253305
chr07	0	50000	0	0	0.11392
chr07	50000	100000	0	0	0.04082
chr07	100000	150000	0	0	0.11554
chr07	150000	200000	0	0	0.30128
chr07	200000	250000	0	0	0.1845
chr07	250000	300000	0	0	0.1192
chr07	300000	350000	0	0	0.18058
chr07	350000	400000	0	0	0.20964
chr07	400000	450000	0	0	0
chr07	450000	500000	0	0	0
chr07	500000	550000	0	0	0
chr07	550000	600000	0	0.02	0.01674
chr07	600000	650000	0	0	0.05008
chr07	650000	700000	0	0	0
chr07	700000	750000	0	0	0.22726
chr07	750000	800000	0	0	0.0347
chr07	800000	850000	0	0	0.03114
chr07	850000	900000	0	0	0.21624
chr07	900000	950000	0	0	0.11378
chr07	950000	1000000	0	0	0.02714
chr07	1000000	1050000	0	0	0.02772
chr07	1050000	1100000	0	0	0.03044
chr07	1100000	1150000	0	0	0
chr07	1150000	1200000	0	0	0
chr07	1200000	1250000	0	0	0
chr07	1250000	1300000	0	0	0
chr07	1300000	1350000	0	0	0.17818
chr07	1350000	1400000	0	0	0.43398
chr07	1400000	1450000	0	0	0.24472
chr07	1450000	1500000	0	0	0.21526
chr07	1500000	1550000	0	0.1	0.08446
chr07	1550000	1600000	0	0.48	0
chr07	1600000	1650000	0	0.04	0
chr07	1650000	1700000	0	0.04	0.08446
chr07	1700000	1750000	17	0.08	0.10404
chr07	1750000	1800000	0	0	0
chr07	1800000	1850000	0	0	0
chr07	1850000	1900000	0	0	0
chr07	1900000	1950000	0	0	0.11518
chr07	1950000	2000000	0	0	0.06908
chr07	2000000	2050000	4	0	0
chr07	2050000	2100000	0	0	0
chr07	2100000	2150000	0	0	0.11262
chr07	2150000	2200000	0	0	0.07076
chr07	2200000	2250000	0	0	0
chr07	2250000	2300000	0	0	0.08936
chr07	2300000	2350000	0	0.26	0.01272
chr07	2350000	2400000	0	0	0.17218
chr07	2400000	2450000	1	2.64	0.09544
chr07	2450000	2500000	0	4.72	0.05262
chr07	2500000	2550000	0	5.32	0.03342
chr07	2550000	2600000	0	7.42	0.21056
chr07	2600000	2650000	1	6	0.09468
chr07	2650000	2700000	1	9.08	0
chr07	2700000	2750000	0	1.8	0
chr07	2750000	2800000	1	0.18	0.33716
chr07	2800000	2850000	3	0.16	0.07376
chr07	2850000	2900000	0	0.12	0.04922
chr07	2900000	2950000	0	0.04	0.38178
chr07	2950000	3000000	1	0.06	0.19936
chr07	3000000	3050000	0	0.08	0.06478
chr07	3050000	3100000	1	0	0.16336
chr07	3100000	3150000	0	0.02	0.02334
chr07	3150000	3200000	0	0.06	0.06372
chr07	3200000	3250000	0	0.62	0.1241
chr07	3250000	3300000	0	2.84	0
chr07	3300000	3350000	0	7.72	0.0741
chr07	3350000	3400000	0	3.78	0.09166
chr07	3400000	3450000	0	0.1	0
chr07	3450000	3500000	0	0.12	0
chr07	3500000	3550000	1	0.16	0.1297
chr07	3550000	3600000	1	0.16	0
chr07	3600000	3650000	0	0.08	0
chr07	3650000	3700000	2	0.2	0
chr07	3700000	3750000	0	0.14	0
chr07	3750000	3800000	0	0.3	0
chr07	3800000	3850000	0	1.76	0.1153
chr07	3850000	3900000	0	2.28	0
chr07	3900000	3950000	0	3.72	0.10108
chr07	3950000	4000000	0	1.58	0.03828
chr07	4000000	4050000	4	0.1	0.0087
chr07	4050000	4100000	1	0.08	0.05462
chr07	4100000	4150000	1	4.34	0
chr07	4150000	4200000	0	5.26	0
chr07	4200000	4250000	2	4.02	0
chr07	4250000	4300000	0	10.1	0
chr07	4300000	4350000	0	8.12	0
chr07	4350000	4400000	1	6.74	0
chr07	4400000	4450000	0	2.28	0.14188
chr07	4450000	4500000	0	5.08	0.2409
chr07	4500000	4550000	0	5.34	0
chr07	4550000	4600000	0	7.08	0
chr07	4600000	4650000	0	5.84	0.17014
chr07	4650000	4700000	0	5.18	0
chr07	4700000	4750000	1	4.92	0
chr07	4750000	4800000	1	8.9	0.17506
chr07	4800000	4850000	1	3.24	0.18768
chr07	4850000	4900000	0	0.06	0.0129
chr07	4900000	4950000	0	0.04	0.04362
chr07	4950000	5000000	0	0.1	0.04072
chr07	5000000	5050000	0	0.1	0.1385
chr07	5050000	5100000	1	0.12	0
chr07	5100000	5150000	1	0.28	0
chr07	5150000	5200000	0	2.6	0.11062
chr07	5200000	5250000	0	4.7	0.11156
chr07	5250000	5300000	0	2.4	0.0172
chr07	5300000	5350000	0	7.72	0.206
chr07	5350000	5400000	0	3.58	0.38036
chr07	5400000	5450000	0	6.32	0.04158
chr07	5450000	5500000	0	6.06	0
chr07	5500000	5550000	0	5.98	0.13612
chr07	5550000	5600000	0	4.3	0
chr07	5600000	5650000	1	3.2	0.08242
chr07	5650000	5700000	0	0.12	0
chr07	5700000	5750000	0	0.1	0
chr07	5750000	5800000	0	2.08	0
chr07	5800000	5850000	0	6.76	0.03806
chr07	5850000	5900000	1	7.4	0
chr07	5900000	5950000	0	3.84	0.25076
chr07	5950000	6000000	0	6.16	0.0537
chr07	6000000	6050000	0	8.48	0
chr07	6050000	6100000	0	1.26	0.16542
chr07	6100000	6150000	0	0.1	0.09742
chr07	6150000	6200000	0	0.22	0.5448
chr07	6200000	6250000	0	2.98	0.25658
chr07	6250000	6300000	0	2.26	0.3253
chr07	6300000	6350000	0	1.08	0.28958
chr07	6350000	6400000	1	0.38	0.16368
chr07	6400000	6450000	0	0.14	0.30084
chr07	6450000	6500000	0	0.14	0.32478
chr07	6500000	6550000	0	0	0.31946
chr07	6550000	6600000	0	0	0.20032
chr07	6600000	6650000	0	0	0.02784
chr07	6650000	6700000	0	1	0.08028
chr07	6700000	6750000	0	6.7	0.29318
chr07	6750000	6800000	0	7.06	0
chr07	6800000	6850000	0	6.02	0.07692
chr07	6850000	6900000	0	10.6	0.14186
chr07	6900000	6950000	0	6.02	0.00492
chr07	6950000	7000000	1	7.66	0.07282
chr07	7000000	7050000	2	6.28	0.10004
chr07	7050000	7100000	0	7.12	0.16844
chr07	7100000	7150000	0	5.94	0.12096
chr07	7150000	7200000	0	5.64	0
chr07	7200000	7250000	0	10.62	0.04328
chr07	7250000	7300000	0	4.44	0.12606
chr07	7300000	7350000	0	6.58	0
chr07	7350000	7400000	0	6.86	0.22614
chr07	7400000	7450000	0	6.46	0.3086
chr07	7450000	7500000	0	4.42	0.24672
chr07	7500000	7550000	0	7.24	0.36106
chr07	7550000	7600000	0	8.52	0.12516
chr07	7600000	7650000	0	6.6	0.0327
chr07	7650000	7700000	0	5.14	0.4994
chr07	7700000	7750000	0	5.46	0.11756
chr07	7750000	7800000	0	6.36	0.1282
chr07	7800000	7850000	0	5.88	0.10662
chr07	7850000	7900000	0	3.18	0.34286
chr07	7900000	7950000	0	5.74	0.14194
chr07	7950000	8000000	0	4.56	0.16148
chr07	8000000	8050000	0	6.56	0.21746
chr07	8050000	8100000	0	6.44	0.0713
chr07	8100000	8150000	0	5.22	0.26782
chr07	8150000	8200000	0	8.4	0.11158
chr07	8200000	8250000	0	3.14	0.35514
chr07	8250000	8300000	0	3.18	0.46866
chr07	8300000	8350000	0	8.12	0.17558
chr07	8350000	8400000	0	9.16	0.0439
chr07	8400000	8450000	0	9.4	0.12036
chr07	8450000	8500000	0	5.52	0.18474
chr07	8500000	8550000	0	7.78	0
chr07	8550000	8600000	0	5.98	0.27246
chr07	8600000	8650000	0	4.52	0.34658
chr07	8650000	8700000	0	5.64	0.26726
chr07	8700000	8750000	0	8.18	0.16024
chr07	8750000	8800000	0	6.14	0.3306
chr07	8800000	8850000	0	6.52	0.26032
chr07	8850000	8900000	1	6.26	0.24434
chr07	8900000	8950000	0	6.42	0.199
chr07	8950000	9000000	0	5.64	0.18708
chr07	9000000	9050000	0	5.8	0.0924
chr07	9050000	9100000	0	6.48	0.27202
chr07	9100000	9150000	0	4.44	0.33442
chr07	9150000	9200000	0	6.74	0.28294
chr07	9200000	9250000	0	6.98	0.29648
chr07	9250000	9300000	1	7.38	0
chr07	9300000	9350000	0	4.96	0.1406
chr07	9350000	9400000	0	7.18	0.3521
chr07	9400000	9450000	0	7.36	0.12084
chr07	9450000	9500000	0	3.22	0.0982
chr07	9500000	9550000	0	3.6	0.08582
chr07	9550000	9600000	0	3.6	0.30432
chr07	9600000	9650000	0	0.36	0.35064
chr07	9650000	9700000	0	2.9	0.43552
chr07	9700000	9750000	0	0.86	0.4896
chr07	9750000	9800000	0	2.52	0.53224
chr07	9800000	9850000	0	2.7	0.40208
chr07	9850000	9900000	0	2.44	0.36236
chr07	9900000	9950000	0	0.66	0.59038
chr07	9950000	10000000	0	2.58	0.10014
chr07	10000000	10050000	0	4.72	0.19756
chr07	10050000	10100000	0	3.78	0.21934
chr07	10100000	10150000	0	4.34	0.00678
chr07	10150000	10200000	0	2.28	0.14368
chr07	10200000	10250000	0	7.58	0.31772
chr07	10250000	10300000	0	6.32	0.07398
chr07	10300000	10350000	0	3.54	0.21624
chr07	10350000	10400000	0	2.96	0.4311
chr07	10400000	10450000	0	1.98	0.44774
chr07	10450000	10500000	0	3.52	0.23032
chr07	10500000	10550000	0	4.78	0.403
chr07	10550000	10600000	0	5.86	0.3836
chr07	10600000	10650000	0	6.18	0.22644
chr07	10650000	10700000	0	6.16	0.32606
chr07	10700000	10750000	0	7.94	0.15624
chr07	10750000	10800000	0	7.36	0.35846
chr07	10800000	10850000	0	3.44	0.1077
chr07	10850000	10900000	0	3.92	0.51074
chr07	10900000	10950000	0	5.34	0.26804
chr07	10950000	11000000	0	5.3	0.12882
chr07	11000000	11050000	0	6.22	0.2725
chr07	11050000	11100000	0	5.08	0.11768
chr07	11100000	11150000	0	4.64	0.34646
chr07	11150000	11200000	0	4.44	0.1901
chr07	11200000	11250000	0	4.94	0.2682
chr07	11250000	11300000	0	9.96	0.04662
chr07	11300000	11350000	0	9.7	0.11784
chr07	11350000	11400000	0	9.18	0.18686
chr07	11400000	11450000	0	0.02	0.20612
chr07	11450000	11500000	0	2.96	0.1861
chr07	11500000	11550000	0	9.3	0.12722
chr07	11550000	11600000	0	9.1	0.0145
chr07	11600000	11650000	0	8.44	0.16554
chr07	11650000	11700000	0	4.6	0.40382
chr07	11700000	11750000	0	4.36	0.22956
chr07	11750000	11800000	0	3.98	0.30338
chr07	11800000	11850000	0	2.48	0.49702
chr07	11850000	11900000	0	4.84	0.26174
chr07	11900000	11950000	0	5.34	0.49254
chr07	11950000	12000000	0	3.98	0.65148
chr07	12000000	12050000	0	4.32	0.34242
chr07	12050000	12100000	0	0	0.4964
chr07	12100000	12150000	0	1.88	0.10544
chr07	12150000	12200000	0	0	0
chr07	12200000	12250000	0	0	0
chr07	12250000	12300000	0	2.16	0.17488
chr07	12300000	12350000	0	2.22	0.47586
chr07	12350000	12400000	0	4	0.37586
chr07	12400000	12450000	0	3.6	0
chr07	12450000	12500000	0	0.9	0.21862
chr07	12500000	12550000	0	3.88	0.17914
chr07	12550000	12600000	0	2.78	0.38226
chr07	12600000	12650000	0	0.5	0.35566
chr07	12650000	12700000	0	4.22	0.25414
chr07	12700000	12750000	0	4.58	0.24932
chr07	12750000	12800000	0	3.44	0
chr07	12800000	12850000	0	5.02	0.08416
chr07	12850000	12900000	0	3.38	0.26198
chr07	12900000	12950000	0	4.04	0.40228
chr07	12950000	13000000	0	1.56	0.40878
chr07	13000000	13050000	0	4.98	0.29376
chr07	13050000	13100000	0	8.54	0.18232
chr07	13100000	13150000	0	3.54	0.37002
chr07	13150000	13200000	0	6.06	0.3897
chr07	13200000	13250000	0	11.26	0.25418
chr07	13250000	13300000	0	5.36	0.40646
chr07	13300000	13350000	0	9.14	0.14774
chr07	13350000	13400000	0	9.18	0.1813
chr07	13400000	13450000	0	4.18	0
chr07	13450000	13500000	0	2.94	0.29072
chr07	13500000	13550000	0	3.72	0.07656
chr07	13550000	13600000	1	3.44	0.07372
chr07	13600000	13650000	0	9.88	0.19366
chr07	13650000	13700000	0	5.88	0.31228
chr07	13700000	13750000	0	6.6	0.0163
chr07	13750000	13800000	0	3.88	0.13188
chr07	13800000	13850000	0	1.62	0.38728
chr07	13850000	13900000	0	3.12	0.21888
chr07	13900000	13950000	0	0.22	0.4671
chr07	13950000	14000000	0	0.56	0.56208
chr07	14000000	14050000	0	0	0.3608
chr07	14050000	14100000	0	0.08	0.59378
chr07	14100000	14150000	0	0.7	0.27046
chr07	14150000	14200000	0	0.44	0.31692
chr07	14200000	14250000	0	0.18	0.16818
chr07	14250000	14300000	0	0.36	0.19814
chr07	14300000	14350000	0	0.26	0.32792
chr07	14350000	14400000	4	0.16	0.42312
chr07	14400000	14450000	0	0.04	0.61946
chr07	14450000	14500000	4	0.94	0.42746
chr07	14500000	14550000	0	9.68	0.13822
chr07	14550000	14600000	0	6.96	0
chr07	14600000	14650000	0	6.68	0
chr07	14650000	14700000	0	6.96	0.31176
chr07	14700000	14750000	0	6.52	0.16864
chr07	14750000	14800000	0	6.12	0.00416
chr07	14800000	14850000	0	1.66	0.25198
chr07	14850000	14900000	0	0.24	0.17886
chr07	14900000	14950000	0	9.58	0.39938
chr07	14950000	15000000	0	6.64	0.10236
chr07	15000000	15050000	0	4.42	0.14226
chr07	15050000	15100000	0	4.02	0.19514
chr07	15100000	15150000	0	0.04	0.47458
chr07	15150000	15200000	0	0.36	0.33384
chr07	15200000	15250000	2	6.74	0.03102
chr07	15250000	15300000	0	8.96	0.07854
chr07	15300000	15350000	0	15.86	0
chr07	15350000	15400000	0	11.94	0
chr07	15400000	15450000	0	9.8	0
chr07	15450000	15500000	0	3.64	0.30152
chr07	15500000	15550000	0	3.08	0.17818
chr07	15550000	15600000	0	8.12	0.01388
chr07	15600000	15650000	0	5.46	0.16212
chr07	15650000	15700000	0	7.5	0.28218
chr07	15700000	15750000	0	9.16	0.01874
chr07	15750000	15800000	0	7.36	0.13344
chr07	15800000	15850000	0	10.06	0.46688
chr07	15850000	15900000	0	6.48	0.05452
chr07	15900000	15950000	0	4.34	0.05528
chr07	15950000	16000000	0	12.2	0.15636
chr07	16000000	16050000	0	6.22	0.05694
chr07	16050000	16100000	0	2.7	0.2756
chr07	16100000	16150000	0	7.4	0.14992
chr07	16150000	16200000	0	4.38	0.44468
chr07	16200000	16250000	0	2.7	0.33974
chr07	16250000	16300000	0	8.36	0.06734
chr07	16300000	16350000	0	9.5	0.1588
chr07	16350000	16400000	0	6.4	0.22642
chr07	16400000	16450000	0	10.36	0.17456
chr07	16450000	16500000	0	4.16	0.40474
chr07	16500000	16550000	0	5.96	0.08176
chr07	16550000	16600000	0	8.42	0.3167
chr07	16600000	16650000	0	6.42	0.11566
chr07	16650000	16700000	0	9.36	0.2717
chr07	16700000	16750000	0	0.94	0.212
chr07	16750000	16800000	0	6.68	0.34868
chr07	16800000	16850000	0	3.76	0.31092
chr07	16850000	16900000	0	4.28	0.15302
chr07	16900000	16950000	0	7.26	0.0041
chr07	16950000	17000000	0	5.4	0.01432
chr07	17000000	17050000	1	3.18	0.3508
chr07	17050000	17100000	0	4.76	0.3297
chr07	17100000	17150000	1	3.9	0.01182
chr07	17150000	17200000	2	6.52	0
chr07	17200000	17250000	0	6.42	0
chr07	17250000	17300000	2	4.54	0
chr07	17300000	17350000	0	6.36	0.42354
chr07	17350000	17400000	0	8.12	0.24652
chr07	17400000	17450000	0	5.12	0.12262
chr07	17450000	17500000	2	6.8	0.19062
chr07	17500000	17550000	0	10.06	0
chr07	17550000	17600000	0	0	0.33164
chr07	17600000	17650000	0	3.96	0.0295
chr07	17650000	17700000	0	6.08	0.28256
chr07	17700000	17750000	0	7.28	0.33018
chr07	17750000	17800000	0	5.76	0
chr07	17800000	17850000	0	8.12	0.19896
chr07	17850000	17900000	0	4.54	0.27024
chr07	17900000	17950000	0	3.46	0.32652
chr07	17950000	18000000	0	0.72	0.2507
chr07	18000000	18050000	0	1.08	0.24918
chr07	18050000	18100000	0	3.7	0.31274
chr07	18100000	18150000	1	3.3	0.13114
chr07	18150000	18200000	0	1.26	0.34052
chr07	18200000	18250000	0	1.64	0.05466
chr07	18250000	18300000	0	1.02	0.46948
chr07	18300000	18350000	0	1.44	0.26008
chr07	18350000	18400000	0	1.7	0.21478
chr07	18400000	18450000	0	7.56	0.373
chr07	18450000	18500000	0	3.86	0.14724
chr07	18500000	18550000	0	6.3	0
chr07	18550000	18600000	0	5.12	0.08756
chr07	18600000	18650000	0	5.1	0.32602
chr07	18650000	18700000	0	4.62	0
chr07	18700000	18750000	1	6.28	0.05962
chr07	18750000	18800000	0	5.66	0.28584
chr07	18800000	18850000	1	4.98	0.25014
chr07	18850000	18900000	1	3.54	0
chr07	18900000	18950000	0	3.92	0
chr07	18950000	19000000	0	6.76	0.19786
chr07	19000000	19050000	0	5.76	0.10766
chr07	19050000	19100000	0	6.44	0.0941
chr07	19100000	19150000	0	6.68	0.20098
chr07	19150000	19200000	0	6.58	0.19818
chr07	19200000	19250000	0	5.74	0.23014
chr07	19250000	19300000	0	4.3	0.2554
chr07	19300000	19350000	0	6.34	0
chr07	19350000	19400000	0	8.38	0
chr07	19400000	19450000	1	5.08	0.13594
chr07	19450000	19500000	2	7.74	0.10506
chr07	19500000	19550000	0	4.9	0.29746
chr07	19550000	19600000	0	4.78	0.19906
chr07	19600000	19650000	1	5.86	0
chr07	19650000	19700000	1	2.3	0.12732
chr07	19700000	19750000	1	1.8	0.2295
chr07	19750000	19800000	0	6.56	0.2033
chr07	19800000	19850000	0	0.72	0.21514
chr07	19850000	19900000	0	5.16	0.18856
chr07	19900000	19950000	1	3.88	0.11802
chr07	19950000	20000000	0	7.7	0.14442
chr07	20000000	20050000	0	3.2	0.18322
chr07	20050000	20100000	0	8.68	0.05924
chr07	20100000	20150000	0	9.48	0.12168
chr07	20150000	20200000	0	5.58	0.07142
chr07	20200000	20250000	0	8.1	0.08962
chr07	20250000	20300000	18	0.28	0
chr07	20300000	20350000	18	5.04	0
chr07	20350000	20400000	0	6.8	0.23918
chr07	20400000	20450000	2	4.4	0.19844
chr07	20450000	20500000	2	2.66	0.18952
chr07	20500000	20550000	1	0.1	0.05162
chr07	20550000	20600000	2	0.06	0.16434
chr07	20600000	20650000	0	0.06	0.088
chr07	20650000	20700000	0	0.02	0.43778
chr07	20700000	20750000	1	0.06	0.08122
chr07	20750000	20800000	1	2.02	0.03284
chr07	20800000	20850000	2	2.92	0.13418
chr07	20850000	20900000	0	0.08	0.27374
chr07	20900000	20950000	0	0.02	0.01494
chr07	20950000	21000000	0	0	0.13102
chr07	21000000	21050000	1	0	0.16264
chr07	21050000	21100000	0	0.1	0.26334
chr07	21100000	21150000	1	0.18	0.059
chr07	21150000	21200000	0	0.54	0.16844
chr07	21200000	21250000	1	3.14	0.15332
chr07	21250000	21300000	0	8.6	0.00834
chr07	21300000	21350000	1	0.18	0.08056
chr07	21350000	21400000	0	1	0.113
chr07	21400000	21450000	1	3.28	0
chr07	21450000	21500000	1	1.34	0.05962
chr07	21500000	21550000	1	1.38	0.27186
chr07	21550000	21600000	0	0.46	0.16426
chr07	21600000	21650000	0	0.82	0
chr07	21650000	21700000	0	0.02	0.20304
chr07	21700000	21750000	0	0.04	0
chr07	21750000	21800000	1	1.5	0
chr07	21800000	21850000	0	5.02	0
chr07	21850000	21900000	0	6.32	0
chr07	21900000	21950000	0	6.18	0.17646
chr07	21950000	22000000	0	2.36	0.09526
chr07	22000000	22050000	0	4.82	0.20666
chr07	22050000	22100000	0	6.12	0.01846
chr07	22100000	22150000	0	3.58	0.04276
chr07	22150000	22200000	0	3.7	0.1107
chr07	22200000	22250000	0	6.1	0.04912
chr07	22250000	22300000	0	3.84	0.18768
chr07	22300000	22350000	0	4.66	0
chr07	22350000	22400000	0	7.58	0
chr07	22400000	22450000	0	5.12	0.11008
chr07	22450000	22500000	0	4.68	0.02972
chr07	22500000	22550000	0	6.76	0.03536
chr07	22550000	22600000	0	5.26	0.18136
chr07	22600000	22650000	1	3.72	0
chr07	22650000	22700000	0	3.12	0
chr07	22700000	22750000	0	5.22	0.34276
chr07	22750000	22800000	0	3.98	0.03614
chr07	22800000	22850000	0	4.94	0
chr07	22850000	22900000	0	4.64	0
